subject,resp.keys,resp.rt,text,letterColor,colorSet
195,green,0.56791,red,green,I
195,green,0.473005001,green,green,I
195,red,0.535990001,red,red,I
195,blue,0.786765,green,blue,I
195,green,0.702400001,red,green,I
195,green,0.685935,green,green,I
195,blue,0.602755001,blue,blue,I
195,red,1.11928,red,red,I
195,red,0.568905001,blue,red,I
196,red,0.7783,blue,red,I
196,red,0.6096,red,red,I
196,blue,1.2154,blue,blue,I
196,blue,1.093,green,blue,I
196,green,0.5588,red,green,I
196,green,0.7061,green,green,I
196,green,0.8846,red,green,I
196,red,0.692,blue,blue,I
196,red,0.7195,red,red,I
196,blue,1.2364,green,blue,I
196,green,0.7519,green,green,I
196,red,0.7355,blue,red,I
196,green,0.6588,green,green,I
196,green,0.9956,red,green,I
196,blue,1.4032,green,blue,I
196,blue,1.0028,blue,blue,I
196,red,0.5715,blue,red,I
196,red,0.4689,red,red,I
196,red,0.4852,red,red,I
196,red,0.5537,blue,red,I
196,blue,0.8192,blue,blue,I
196,green,0.3695,green,green,I
196,green,0.991,red,green,I
196,blue,0.6079,green,blue,I
196,blue,0.5953,green,blue,I
196,green,0.8672,green,green,I
196,red,0.579,red,red,I
196,blue,1.2915,blue,blue,I
196,red,0.785,blue,red,I
196,blue,0.8851,red,green,I
198,blue,0.5353,blue,blue,I
198,red,0.6792,green,blue,I
198,green,0.5978,red,red,I
198,blue,0.2963,red,green,I
198,red,1.5892,green,green,I
198,blue,1.3111,blue,red,I
199,blue,0.714,blue,blue,I
199,green,0.5836,green,green,I
199,red,0.3483,blue,red,I
199,blue,0.6343,green,blue,I
199,red,0.679,red,red,I
199,green,0.5898,red,green,I
199,green,0.5662,red,green,I
199,red,0.8486,red,red,I
199,blue,0.3881,green,green,I
199,blue,1.3639,green,blue,I
199,red,0.7099,blue,red,I
199,blue,0.8145,blue,blue,I
199,blue,0.5274,blue,blue,I
199,green,0.6988,red,green,I
199,green,1.038,green,green,I
199,red,0.627,red,red,I
199,green,1.1093,green,blue,I
199,red,0.7834,blue,red,I
199,green,0.7986,green,green,I
199,red,1.3859,red,green,I
199,blue,0.5997,blue,blue,I
199,green,0.8897,green,blue,I
199,red,0.8144,blue,red,I
199,red,0.5918,red,red,I
199,red,0.6749,blue,red,I
199,green,0.532,red,green,I
199,red,0.505,red,red,I
199,blue,0.5544,blue,blue,I
199,green,0.6326,green,green,I
199,red,0.6544,green,blue,I
202,blue,1.3719,green,blue,I
202,blue,0.827,blue,blue,I
202,green,1.902,red,red,I
202,red,0.8337,red,green,I
202,red,0.4703,green,green,I
202,green,1.1927,blue,red,I
202,green,0.5053,red,red,I
202,red,0.5873,green,green,I
202,blue,1.1279,blue,blue,I
202,green,2.1472,blue,red,I
202,blue,0.7826,green,blue,I
202,red,0.4364,red,green,I
202,red,0.4675,red,green,I
202,green,1.1199,blue,red,I
202,green,0.5219,red,red,I
202,red,1.8661,green,green,I
202,blue,0.5945,blue,blue,I
202,blue,0.3749,green,blue,I
202,green,0.6029,blue,red,I
202,blue,0.6446,blue,blue,I
202,green,0.6639,red,red,I
202,red,1.1844,green,blue,I
202,red,0.6275,green,green,I
202,red,0.4243,red,green,I
202,red,0.4313,green,green,I
202,red,0.4363,red,green,I
202,blue,0.6849,blue,blue,I
202,blue,0.5219,green,blue,I
202,green,0.6326,blue,red,I
202,green,0.409,red,red,I
203,green,0.965,green,blue,I
203,green,1.827,red,green,I
203,green,1.622,green,green,I
203,red,0.771,red,red,I
203,blue,0.558,blue,blue,I
203,red,1.109,blue,red,I
203,red,0.671,red,red,I
203,blue,0.936,green,blue,I
203,red,2.112,blue,red,I
204,red,1.344285,red,red,I
204,red,1.00512,blue,red,I
204,green,1.603955,green,green,I
204,blue,0.933765,green,blue,I
204,blue,0.86854,blue,blue,I
204,green,0.45276,red,green,I
204,red,0.595175,blue,red,I
204,blue,0.518825,green,blue,I
204,green,0.54409,red,green,I
204,red,0.44134,red,red,I
204,green,0.71795,green,green,I
204,blue,0.32295,blue,blue,I
204,red,0.404865,blue,red,I
204,blue,0.453165,blue,blue,I
204,green,0.508255,green,blue,I
204,green,0.756385,red,green,I
204,red,0.429025,red,red,I
204,green,0.6434,green,green,I
204,green,0.635805,green,blue,I
204,green,0.585305,green,green,I
204,red,0.76702,red,green,I
204,red,1.195295,blue,red,I
204,red,0.70251,red,red,I
204,blue,0.99603,blue,blue,I
204,blue,0.557295,blue,blue,I
204,green,0.499405,red,green,I
204,green,0.416325,green,green,I
204,red,0.56027,red,red,I
204,blue,0.88892,green,blue,I
204,red,0.675695,blue,red,I
205,green,1.6245,red,green,I
205,red,1.0673,blue,blue,I
205,green,0.9835,green,green,I
206,blue,1.1762,blue,blue,I
206,blue,0.5847,green,blue,I
206,red,0.9992,blue,red,I
206,red,0.6923,red,red,I
206,green,0.7189,green,green,I
206,green,0.467,red,green,I
206,blue,0.5412,blue,blue,I
206,green,0.5108,green,green,I
206,red,0.4541,red,red,I
206,blue,0.985,green,blue,I
206,green,0.5867,red,green,I
206,red,0.3223,blue,red,I
206,blue,0.4822,green,green,I
206,green,0.7999,blue,blue,I
206,red,1.1896,red,green,I
206,red,1.5071,blue,red,I
206,red,9.9314,red,red,I
206,blue,0.6765,green,blue,I
206,red,0.6965,blue,red,I
206,blue,0.663,green,blue,I
206,red,0.6567,blue,blue,I
206,green,0.9661,green,green,I
206,red,1.0504,red,red,I
206,red,1.8583,red,green,I
206,red,0.6418,red,red,I
206,blue,0.6494,blue,blue,I
206,green,4.4205,red,green,I
206,red,0.5833,blue,red,I
206,blue,0.656,green,blue,I
206,green,0.5181,green,green,I
207,blue,3.1997,green,blue,I
207,red,0.8034,red,red,I
207,green,0.5178,green,green,I
207,blue,1.679,blue,blue,I
207,red,1.0918,blue,red,I
207,green,1.1515,red,green,I
207,green,0.9293,red,green,I
207,red,1.1509,blue,red,I
207,blue,0.8851,blue,blue,I
207,green,0.7689,green,green,I
207,blue,1.8966,green,blue,I
207,red,0.5376,red,red,I
207,red,0.6178,red,red,I
207,blue,0.7862,blue,blue,I
207,red,0.8446,blue,red,I
207,green,0.6448,red,green,I
207,green,0.5689,green,green,I
207,blue,0.8552,green,blue,I
207,green,0.7035,red,green,I
207,red,0.5943,red,red,I
207,green,0.6593,green,green,I
207,blue,1.8943,green,blue,I
207,blue,1.557,blue,blue,I
207,red,0.7549,blue,red,I
207,blue,1.1518,blue,blue,I
207,green,0.6909,red,green,I
207,red,0.5852,red,red,I
207,red,0.5223,blue,red,I
207,green,0.5837,green,green,I
207,blue,0.6753,green,blue,I
208,blue,3.1668,blue,blue,I
208,blue,2.1844,green,blue,I
208,red,1.728,blue,red,I
208,green,1.5576,red,green,I
208,green,1.0594,green,green,I
208,red,2.1343,red,red,I
208,green,1.045,green,green,I
208,red,1.2329,red,red,I
208,red,1.2286,blue,red,I
208,green,1.2356,red,green,I
208,blue,1.6555,green,blue,I
208,blue,1.5295,blue,blue,I
208,blue,2.0352,green,blue,I
208,red,1.0017,red,red,I
208,green,0.8152,green,green,I
208,green,0.6016,red,green,I
208,blue,1.1539,blue,blue,I
208,red,0.8631,blue,red,I
208,red,0.7975,blue,red,I
208,blue,0.7215,blue,blue,I
208,green,0.7314,green,green,I
208,red,1.8329,red,red,I
208,green,1.2895,red,green,I
208,blue,2.0776,green,blue,I
208,red,1.166,blue,red,I
208,red,0.7971,red,red,I
208,blue,1.1142,blue,blue,I
208,blue,1.2488,green,blue,I
208,green,0.6454,green,green,I
208,green,0.4986,red,green,I
210,blue,1.526,blue,red,I
210,blue,0.546,blue,blue,I
210,green,0.822,green,green,I
210,red,0.779,red,green,I
210,red,0.447,red,red,I
210,green,1.917,green,blue,I
210,blue,0.812,blue,blue,I
210,green,1.344,green,green,I
210,red,0.489,red,green,I
210,red,0.58,red,red,I
210,blue,0.481,blue,red,I
210,green,0.453,green,blue,I
210,blue,0.602,blue,red,I
210,green,0.647,red,red,I
210,red,0.046,blue,blue,I
210,red,0.064,green,blue,I
210,blue,0.013,green,green,I
210,green,2.321,red,green,I
211,blue,0.4913,green,green,I
211,blue,0.3045,green,blue,I
211,blue,0.3167,red,red,I
211,blue,0.24,blue,red,I
211,blue,0.2417,red,green,I
211,blue,0.2588,blue,blue,I
211,blue,0.1782,green,blue,I
211,blue,0.237,blue,red,I
211,blue,0.1843,red,red,I
211,blue,0.1877,red,green,I
211,blue,0.1751,blue,blue,I
211,blue,0.2103,green,green,I
211,blue,0.281,red,red,I
211,blue,0.118,blue,blue,I
211,blue,0.2351,green,blue,I
211,blue,0.187,green,green,I
211,blue,0.3527,red,green,I
211,blue,0.2842,blue,red,I
211,blue,0.1251,green,blue,I
211,blue,0.1153,red,green,I
211,blue,0.0926,blue,blue,I
211,blue,0.0968,blue,red,I
211,blue,0.103,green,green,I
211,blue,0.2541,red,red,I
211,blue,0.2058,red,green,I
211,blue,0.2259,green,green,I
211,blue,0.1477,green,blue,I
211,blue,0.152,blue,red,I
211,blue,0.2538,red,red,I
211,blue,0.0785,blue,blue,I
212,blue,19.301,red,red,I
212,red,0.327,blue,red,I
212,blue,1.495,blue,blue,I
212,red,0.366,green,blue,I
212,red,0.181,red,green,I
212,blue,0.148,green,green,I
212,red,0.054,blue,blue,I
212,blue,0.097,blue,red,I
212,red,0.072,green,blue,I
212,red,0.072,red,red,I
212,blue,0.173,red,green,I
212,blue,0.355,green,green,I
212,blue,0.031,blue,red,I
212,blue,0.417,green,green,I
213,green,2.436,green,green,I
213,green,2.069,red,green,I
213,red,1.503,red,red,I
213,blue,2.717,green,blue,I
213,blue,1.28,blue,blue,I
213,green,1.522,blue,red,I
213,blue,0.803,green,blue,I
213,red,1.021,green,green,I
213,blue,1.235,red,red,I
213,blue,1.162,blue,red,I
213,green,0.748,blue,blue,I
213,red,0.663,red,green,I
214,red,0.3483,red,red,I
214,blue,0.4306,green,blue,I
214,red,0.3662,blue,red,I
214,green,0.5836,blue,blue,I
214,green,0.4804,red,green,I
214,blue,0.4759,green,green,I
214,red,0.551,blue,red,I
214,blue,0.5372,blue,blue,I
214,green,0.4845,red,green,I
214,green,0.4556,green,green,I
214,blue,0.3807,green,blue,I
214,red,0.3321,red,red,I
214,green,0.3327,green,green,I
214,blue,0.3123,blue,blue,I
214,red,0.3387,red,green,I
214,red,0.839,blue,red,I
214,blue,0.4455,green,blue,I
214,green,0.4288,red,red,I
214,blue,0.6641,green,blue,I
214,blue,0.4333,blue,blue,I
214,red,0.435,blue,red,I
214,green,0.3052,green,green,I
214,green,0.4467,red,red,I
214,red,0.7965,red,green,I
214,blue,0.7501,green,blue,I
214,red,0.5934,blue,red,I
214,red,0.523,red,red,I
214,green,0.2653,red,green,I
214,red,0.3914,green,green,I
214,blue,0.5473,blue,blue,I
216,blue,1.12,blue,blue,I
216,red,0.5739,blue,red,I
216,green,0.4329,green,green,I
216,blue,0.5501,green,blue,I
216,red,0.6774,red,green,I
216,red,1.7888,red,red,I
216,red,0.875,blue,red,I
216,red,0.7886,red,red,I
216,green,1.0897,green,green,I
216,blue,1.2656,green,blue,I
216,red,1.0131,red,green,I
216,green,1.7327,blue,blue,I
216,red,0.7756,red,red,I
216,blue,1.0888,green,green,I
216,green,0.8087,green,blue,I
216,green,0.9416,blue,blue,I
216,red,0.5008,blue,red,I
216,blue,0.988,red,green,I
216,blue,0.9918,red,green,I
216,green,1.0736,green,blue,I
216,red,0.3985,red,red,I
216,red,1.2659,blue,red,I
216,blue,0.8744,green,green,I
216,green,0.632,blue,blue,I
216,green,0.7297,blue,blue,I
216,blue,0.7325,red,green,I
216,green,0.651,green,green,I
216,green,1.1814,green,blue,I
216,red,0.6481,blue,red,I
216,red,1.0673,red,red,I
218,red,1.8531,blue,red,I
218,red,1.7817,red,red,I
218,green,1.7053,green,green,I
218,green,1.3368,red,green,I
218,blue,1.3489,green,blue,I
218,blue,0.676,blue,blue,I
218,green,3.9849,green,blue,I
218,green,0.9092,green,green,I
218,green,6.6123,red,green,I
218,red,0.7654,red,red,I
218,red,3.0584,blue,red,I
218,blue,1.6906,blue,blue,I
218,red,1.1924,blue,red,I
218,green,0.676,green,blue,I
218,blue,4.6247,green,green,I
218,red,3.8286,red,red,I
218,green,3.6487,blue,blue,I
218,green,8.7954,red,green,I
218,green,0.6261,red,green,I
218,blue,0.9306,green,blue,I
218,green,1.0448,green,green,I
218,red,0.6296,blue,red,I
218,red,0.5737,red,red,I
218,blue,0.7162,blue,blue,I
218,green,1.0267,red,green,I
218,red,0.7607,red,red,I
218,blue,0.5931,blue,blue,I
218,green,1.1965,green,green,I
218,blue,0.9903,blue,red,I
218,red,1.5575,green,blue,I
220,blue,1.884,blue,blue,I
220,red,0.494,red,red,I
220,blue,0.763,blue,red,I
220,green,0.378,green,green,I
220,green,0.628,green,blue,I
220,red,0.479,red,green,I
220,blue,0.542,red,red,I
220,green,0.304,blue,red,I
220,blue,0.089,green,green,I
220,red,0.283,red,green,I
220,red,0.171,blue,blue,I
220,blue,0.045,green,blue,I
220,red,0,green,blue,I
220,red,0.03,blue,red,I
220,red,3.372,green,green,I
220,green,0.034,blue,blue,I
220,green,0.096,red,red,I
220,blue,0.117,red,green,I
220,blue,0.014,green,green,I
220,red,0.185,blue,red,I
220,blue,0,red,red,I
220,red,0.097,red,green,I
220,red,0.086,blue,blue,I
220,red,0,green,blue,I
220,green,0,blue,red,I
220,red,0.034,green,green,I
220,blue,0.001,red,green,I
221,blue,1.7225,blue,blue,I
221,green,0.6339,red,green,I
221,red,0.4685,red,red,I
221,red,0.8082,blue,red,I
221,green,0.6361,green,green,I
221,blue,0.3502,green,blue,I
221,red,0.625099999,red,red,I
221,green,1.0379,green,blue,I
221,blue,0.401900001,green,green,I
221,red,2.1673,blue,red,I
221,green,0.510400001,red,green,I
221,blue,0.3863,blue,blue,I
221,red,1.2651,blue,red,I
221,red,1.083,red,red,I
221,blue,0.5651,blue,blue,I
221,green,0.6291,green,green,I
221,blue,1.1271,green,blue,I
221,green,0.8545,red,green,I
221,green,1.7279,green,green,I
221,green,0.5975,red,green,I
221,red,0.5119,red,red,I
221,blue,0.579799999,green,blue,I
221,red,0.668,blue,red,I
221,blue,0.283,blue,blue,I
221,red,0.3167,blue,blue,I
221,green,1.1154,green,green,I
221,red,0.6141,blue,red,I
221,blue,1.5877,green,blue,I
221,green,0.3119,red,green,I
221,red,0.500599999,red,red,I
222,red,0.8027,green,green,I
222,red,2.0973,red,red,I
222,blue,2.5492,red,green,I
222,green,0.6137,green,blue,I
222,red,2.9389,blue,red,I
222,green,0.8318,blue,blue,I
222,blue,0.3356,blue,red,I
222,red,1.394,red,green,I
222,green,0.433,green,blue,I
222,blue,0.7121,red,red,I
222,green,0.3369,blue,blue,I
222,red,0.5746,green,green,I
222,red,0.5743,red,green,I
222,green,0.6381,blue,red,I
222,green,0.5367,green,blue,I
222,green,0.4215,blue,blue,I
222,blue,1.3068,red,red,I
222,red,0.4833,green,green,I
222,green,0.6158,green,blue,I
222,green,0.3713,blue,blue,I
222,red,2.2147,red,green,I
222,red,0.591,green,green,I
222,green,1.115,red,red,I
222,red,1.6369,blue,red,I
222,blue,2.2369,green,green,I
222,red,0.6143,red,red,I
222,red,0.4957,red,green,I
222,red,0.6511,blue,red,I
222,green,0.6838,green,blue,I
222,green,0.4883,blue,blue,I
224,blue,0.726,red,red,I
224,blue,0.364,red,green,I
224,blue,0.245,green,green,I
224,blue,0.147,blue,blue,I
225,green,1.1273,green,green,I
225,blue,1.1954,green,blue,I
225,green,0.4139,red,green,I
225,red,0.7096,blue,red,I
225,red,0.6223,red,red,I
225,blue,0.6153,blue,blue,I
225,red,0.5076,blue,red,I
225,red,0.4833,red,red,I
225,blue,0.7832,green,blue,I
225,green,0.5671,green,green,I
225,green,0.1855,blue,blue,I
225,green,4.5333,red,green,I
225,blue,0.7239,green,blue,I
225,blue,0.5737,blue,blue,I
225,red,0.551,red,red,I
225,green,0.6489,green,green,I
225,green,0.4189,red,green,I
225,red,0.7999,blue,red,I
225,green,0.5176,green,green,I
225,red,0.7001,blue,red,I
225,green,1.4002,red,green,I
225,blue,0.657,green,blue,I
225,blue,0.4418,blue,blue,I
225,red,1.499,red,red,I
225,red,0.4178,blue,red,I
225,red,0.501,red,red,I
225,green,0.5502,red,green,I
225,green,0.4166,green,green,I
225,blue,0.7649,blue,blue,I
225,blue,0.4158,green,blue,I
226,blue,2.3185,green,blue,I
226,green,1.3671,green,green,I
226,green,1.1836,red,green,I
226,red,0.5626,blue,red,I
226,red,0.5664,red,red,I
226,blue,2.0803,blue,blue,I
226,red,0.8151,blue,red,I
226,blue,0.9207,green,blue,I
226,blue,0.5244,blue,blue,I
226,red,0.6484,red,red,I
226,green,0.6542,green,green,I
226,green,0.6041,red,green,I
226,red,0.6171,blue,red,I
226,green,0.6695,green,green,I
226,blue,0.5366,blue,blue,I
226,red,0.4851,red,red,I
226,blue,1.0035,green,blue,I
226,green,0.7144,red,green,I
226,blue,0.6979,green,blue,I
226,red,0.4865,blue,red,I
226,green,1.022,red,green,I
226,green,0.6808,green,green,I
226,blue,0.5208,blue,blue,I
226,red,0.6873,red,red,I
226,blue,1.8649,green,blue,I
226,red,0.8491,blue,red,I
226,blue,1.0646,blue,blue,I
226,green,0.7574,red,green,I
226,red,0.6024,red,red,I
226,green,0.8188,green,green,I
227,blue,1.7189,blue,blue,I
227,green,2.5712,red,green,I
227,blue,1.1837,green,blue,I
227,green,0.8571,green,green,I
227,red,0.733,blue,red,I
227,red,0.7161,red,red,I
227,red,0.5951,blue,red,I
227,red,0.4723,red,red,I
227,blue,0.927,blue,blue,I
227,blue,0.5295,green,blue,I
227,green,0.5797,green,green,I
227,green,0.6977,red,green,I
227,green,0.7245,red,green,I
227,blue,0.5755,blue,blue,I
227,green,0.7322,green,green,I
227,blue,1.1143,green,blue,I
227,red,0.7312,red,red,I
227,red,0.466,blue,red,I
227,green,1.0281,red,green,I
227,green,0.5139,green,green,I
227,red,0.5124,red,red,I
227,blue,0.4501,blue,blue,I
227,red,0.6266,blue,red,I
227,blue,1.078,green,blue,I
227,green,0.5927,green,green,I
227,red,0.6644,red,red,I
227,blue,0.8268,blue,blue,I
227,blue,0.6533,green,blue,I
227,red,0.5777,blue,red,I
227,green,0.4291,red,green,I
228,red,2.0276,blue,red,I
228,blue,0.8849,blue,blue,I
228,red,0.4361,red,red,I
228,blue,0.6293,green,blue,I
228,red,1.3301,red,green,I
228,blue,0.5633,green,green,I
228,red,0.8144,red,green,I
228,blue,0.756,green,blue,I
228,red,0.5537,blue,blue,I
228,blue,0.3484,green,green,I
228,red,0.5907,red,red,I
228,blue,0.4915,blue,red,I
228,red,0.3085,blue,blue,I
229,red,1.747,red,red,I
229,blue,0.887,green,green,I
230,blue,0.446,blue,blue,I
230,red,0.549,red,red,I
230,green,0.679,green,blue,I
230,red,0.796,red,green,I
230,blue,0.879,green,green,I
231,blue,0.7307,red,green,I
231,green,2.0442,blue,red,I
231,blue,0.9619,red,red,I
231,red,0.5755,green,blue,I
231,green,0.549,green,green,I
231,blue,1.6,blue,blue,I
231,red,0.5538,red,red,I
231,red,0.3597,blue,red,I
232,green,1.2016,green,green,I
232,red,0.5305,red,red,I
232,blue,1.3262,green,blue,I
232,red,1.2043,red,green,I
232,blue,1.5959,blue,blue,I
232,green,0.7962,blue,red,I
232,red,0.7614,blue,red,I
232,blue,0.8865,green,blue,I
232,green,0.731,green,green,I
232,green,0.7956,red,green,I
232,blue,0.7287,blue,blue,I
232,red,0.5591,red,red,I
232,red,0.4607,red,red,I
232,blue,0.5989,blue,blue,I
232,green,0.5474,green,green,I
232,blue,0.8472,green,blue,I
232,red,0.6167,blue,red,I
232,green,1.3828,red,green,I
232,green,0.5228,green,green,I
232,red,0.8243,blue,red,I
232,blue,0.4419,green,blue,I
232,red,0.5076,red,red,I
232,green,0.601,red,green,I
232,blue,0.5761,blue,blue,I
232,green,0.6672,red,green,I
232,red,0.6598,red,red,I
232,blue,0.8102,green,blue,I
232,red,0.7506,blue,red,I
232,blue,0.9229,blue,blue,I
232,green,0.4769,green,green,I
233,red,0.9594,red,red,I
233,blue,0.6544,blue,blue,I
233,green,0.516,green,green,I
233,red,0.919,blue,red,I
233,green,0.7351,red,green,I
233,blue,0.4871,green,blue,I
233,red,0.7005,green,green,I
233,red,0.7591,blue,red,I
233,blue,0.6009,green,blue,I
233,red,0.6388,red,red,I
233,green,0.4007,red,green,I
233,blue,0.4849,blue,blue,I
233,green,0.8504,green,green,I
233,blue,0.6941,green,blue,I
233,green,0.435,blue,blue,I
233,green,0.6073,red,green,I
233,red,0.4185,blue,red,I
233,red,0.4358,red,red,I
233,green,0.903,red,green,I
233,green,0.7009,green,green,I
233,blue,0.5022,blue,blue,I
233,red,0.5765,blue,red,I
233,blue,1.8572,green,blue,I
233,red,0.4838,red,red,I
233,blue,0.7057,blue,blue,I
233,green,0.7283,blue,red,I
233,red,0.4886,red,red,I
233,blue,0.891,green,blue,I
233,green,0.3576,green,green,I
233,green,0.5195,red,green,I
236,red,1.8591,red,green,I
236,blue,0.7255,blue,blue,I
236,green,0.7387,green,blue,I
236,red,0.5377,green,green,I
236,green,0.4944,red,red,I
236,blue,0.4301,blue,red,I
236,red,0.4007,blue,red,I
236,green,1.162,red,green,I
237,green,1.014,blue,blue,I
237,red,0.741,blue,red,I
237,green,0.8202,green,blue,I
237,blue,1.1107,red,red,I
237,red,0.7387,green,green,I
237,green,1.9876,red,green,I
237,red,0.1914,green,green,I
237,green,0.2271,blue,red,I
237,blue,0.0958,blue,blue,I
237,red,0.0276,red,red,I
237,blue,0.0039,green,blue,I
237,red,4e-04,red,green,I
237,blue,0.1102,red,red,I
237,blue,0.0142,blue,red,I
237,red,0.1983,green,green,I
237,blue,0.0932,red,green,I
237,red,0.1328,blue,blue,I
237,blue,0.2313,green,blue,I
237,red,0.0951,blue,blue,I
237,red,0.11,green,green,I
237,red,0.1265,red,green,I
237,blue,0.0019,blue,red,I
237,blue,0.134,red,red,I
237,blue,0.1632,green,blue,I
237,red,0.0355,red,red,I
237,red,0.2006,red,green,I
237,red,0.1259,blue,red,I
237,red,0.1572,green,green,I
237,red,0.1689,blue,blue,I
237,red,0.1384,green,blue,I
238,green,0.3981,green,green,I
238,blue,1.1792,blue,blue,I
238,blue,0.6107,green,blue,I
238,red,0.5838,blue,red,I
238,green,0.8515,red,green,I
238,red,0.4674,red,red,I
238,green,0.5529,red,green,I
238,red,0.6683,red,red,I
238,green,0.5337,green,green,I
238,red,0.8514,blue,red,I
238,blue,0.3848,green,blue,I
238,blue,0.6017,blue,blue,I
238,red,0.8016,blue,red,I
238,green,0.5367,green,green,I
238,red,0.5422,red,red,I
238,blue,0.477,blue,blue,I
238,green,0.4778,red,green,I
238,blue,0.7323,green,blue,I
238,red,0.5151,blue,red,I
238,green,0.4811,red,green,I
238,red,0.6467,blue,blue,I
238,green,1.8142,green,green,I
238,blue,0.5673,green,blue,I
